ax,ay,az
24,8,-21
27,5,15
29,-7,-8
26,-8,-2
26,2,13
15,-9,11
20,2,-4
36,0,-1
26,-8,-12
38,10,-14
30,-16,16
38,-9,-3
36,2,2
32,-22,10
40,3,-1
35,-4,-1
35,8,-1
34,1,3
27,-5,-4
55,17,-1
27,0,-10
18,11,4
34,-2,-17
52,-1,6
31,-9,4
40,-3,23
23,-4,4
31,8,2
46,-13,17
29,3,5
40,2,-7
44,2,-2
33,-7,22
17,6,-4
45,-2,3
51,4,14
40,-11,-1
51,8,6
20,-10,10
38,7,-7
34,-12,20
43,-3,-1
31,-6,4
40,-9,13
39,6,-10
19,-6,7
34,19,-11
36,2,-9
35,-2,9
30,6,-5
36,-16,2
35,-5,12
49,0,-7
21,-10,9
33,11,2
41,0,-18
26,-8,4
29,3,2
29,-6,20
11,-4,-11
19,1,-9
31,-2,6
33,5,-5
24,4,-10
36,1,-4
22,4,11
26,9,5
34,-6,-3
39,3,-4
43,3,6
37,2,10
27,-10,-2
22,-2,-12
35,2,16
30,-8,7
39,0,-16
20,3,3
21,0,-5
31,-6,4
32,4,2
24,6,5
36,4,-2
35,10,-12
45,-2,-2
21,-2,3
18,-1,7
28,3,6
25,-3,-7
25,-4,4
33,0,-1
31,13,-9
32,7,1
37,-2,24
43,3,14
39,1,-7
34,-2,9
24,0,2
