ax,ay,az
15,9,-2
30,6,-2
44,1,-7
41,7,-1
39,3,-8
48,-5,1
28,3,-16
32,-8,-9
19,0,4
31,3,6
37,4,-5
22,2,-1
27,2,-2
32,1,-13
28,-3,-9
11,4,-13
34,6,-4
30,9,-13
8,2,-8
14,1,1
40,-18,0
35,-5,-16
28,-1,-26
31,-4,-4
29,5,8
37,-8,0
33,6,5
11,6,-6
23,0,-10
40,14,-19
37,0,-13
25,6,-10
18,-8,-3
25,-4,-21
33,-2,5
44,3,-5
33,0,5
22,10,0
21,16,1
27,6,-18
51,0,-13
27,-8,-9
35,-10,-13
22,-8,-3
19,-4,-16
38,10,6
42,-1,6
15,4,5
20,3,4
44,-6,-10
43,6,-4
27,0,-17
35,9,-12
41,6,-4
14,-1,-5
18,-3,0
20,3,-21
14,13,-30
39,10,-15
3,-3,-17
33,-7,-20
22,5,-14
45,-10,16
27,12,-25
43,-5,5
42,-7,-14
31,3,-10
43,1,-2
24,-6,14
32,1,-9
33,-3,9
26,3,-5
32,7,-13
32,13,-4
29,11,-3
22,-4,-9
35,-4,-10
31,9,-20
19,5,-17
23,1,-6
30,3,9
35,6,-16
26,-2,3
6,10,-20
30,6,-23
18,17,-28
8,-2,-19
22,-4,-20
32,20,-28
41,5,-14
26,3,13
33,2,7
36,-3,1
29,-18,13
35,1,-32
52,6,-7
41,3,4
15,6,-9
7,-1,-9
32,-6,-1
42,7,-23
23,-5,-12
10,-5,-7
39,-1,-7
43,10,-2
19,6,-25
12,0,-5
33,-11,6
26,0,-11
25,-7,0
23,10,-5
36,2,-46
10,-9,18
39,4,-39
27,-25,20
57,1,-5
20,-9,-23
40,-6,31
8,-1,-27
43,-28,20
20,5,9
48,0,-26
36,-8,-17
44,0,-16
31,0,-33
32,-16,21
40,11,-29
32,-2,-7
27,6,-16
49,-6,21
18,-6,-36
18,-8,-21
18,-2,-1
52,2,0
